enabled,name,type,location_hint,direct_url,direct_url_2,direct_url_3,direct_url_4,direct_url_5,direct_url_6,direct_url_7,direct_url_8,direct_url_9,direct_url_10,linkedin_jobs_url,hellowork_jobs_url,indeed_jobs_url,welcome_jobs_url,extra_keywords,url_status,url_note,checked_on
yes,CIBILTECH,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=CIBILTECH+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Paris%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=CIBILTECH+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Paris%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=CIBILTECH+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Paris%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=CIBILTECH+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Paris%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv; Dispositifs médicaux; ville Paris; ingénieur R&D, dispositif médical, innovation médicale",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,QYNAPSE,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=QYNAPSE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+5%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=QYNAPSE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+5%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=QYNAPSE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+5%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=QYNAPSE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+5%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv; Dispositifs médicaux; ville PARIS 5; ingénieur R&D, dispositif médical, innovation médicale",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,GENSIGHT BIOLOGICS,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=GENSIGHT+BIOLOGICS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+PARIS+12%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=GENSIGHT+BIOLOGICS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+PARIS+12%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=GENSIGHT+BIOLOGICS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+PARIS+12%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=GENSIGHT+BIOLOGICS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+PARIS+12%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv, Dispositifs médicaux, Médicaments humains, ville PARIS 12, ingénieur R&D, dispositif médical, innovation médicale",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,DEXCOM FRANCE SAS,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=DEXCOM+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+2%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=DEXCOM+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+2%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=DEXCOM+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+2%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=DEXCOM+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+2%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv; Dispositifs médicaux; ville PARIS 2; ingénieur R&D, dispositif médical, innovation médicale",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,METYOS,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=METYOS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+4%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=METYOS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+4%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=METYOS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+4%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=METYOS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+4%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv; Dispositifs médicaux; ville PARIS 4; ingénieur R&D, dispositif médical, innovation médicale",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,RESILIENCE,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=RESILIENCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+17%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=RESILIENCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+17%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=RESILIENCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+17%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=RESILIENCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS+17%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv; Dispositifs médicaux; ville PARIS 17; ingénieur R&D, dispositif médical, innovation médicale",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,CALLYOPE,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=CALLYOPE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+NEUILLY-SUR-SEINE%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=CALLYOPE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+NEUILLY-SUR-SEINE%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=CALLYOPE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+NEUILLY-SUR-SEINE%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=CALLYOPE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+NEUILLY-SUR-SEINE%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv; Dispositifs médicaux; ville NEUILLY-SUR-SEINE; ingénieur R&D, dispositif médical, innovation médicale",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,SONOMIND,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=SONOMIND+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=SONOMIND+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=SONOMIND+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=SONOMIND+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+PARIS%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv; Dispositifs médicaux; ville PARIS; ingénieur R&D, dispositif médical, innovation médicale",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,LOWENSTEIN MEDICAL FRANCE,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=LOWENSTEIN+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Massy%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=LOWENSTEIN+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Massy%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=LOWENSTEIN+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Massy%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=LOWENSTEIN+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+Massy%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv; Dispositifs médicaux; ville Massy; ingénieur R&D, dispositif médical, innovation médicale",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,APPLIED MEDICAL FRANCE,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=APPLIED+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+BOULOGNE-BILLANCOURT%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=APPLIED+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+BOULOGNE-BILLANCOURT%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=APPLIED+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+BOULOGNE-BILLANCOURT%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=APPLIED+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+BOULOGNE-BILLANCOURT%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv, Dispositifs médicaux, ville BOULOGNE-BILLANCOURT, ingénieur R&D, dispositif médical, innovation médicale, ville Paris",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,LEICA MICROSYSTÈMES SAS,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=LEICA+MICROSYST%C3%88MES+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CDispositifs+m%C3%A9dicaux+de+diagnostic+in+vitro%3B+ville+Nanterre%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=LEICA+MICROSYST%C3%88MES+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CDispositifs+m%C3%A9dicaux+de+diagnostic+in+vitro%3B+ville+Nanterre%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=LEICA+MICROSYST%C3%88MES+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CDispositifs+m%C3%A9dicaux+de+diagnostic+in+vitro%3B+ville+Nanterre%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=LEICA+MICROSYST%C3%88MES+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CDispositifs+m%C3%A9dicaux+de+diagnostic+in+vitro%3B+ville+Nanterre%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv, Dispositifs médicaux, Dispositifs médicaux de diagnostic in vitro, ville Nanterre, ingénieur R&D, dispositif médical, innovation médicale, ville NANTERRE",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,SPINEVISION,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=SPINEVISION+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+ANTONY%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=SPINEVISION+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+ANTONY%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=SPINEVISION+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+ANTONY%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=SPINEVISION+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+ANTONY%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv, Dispositifs médicaux, ville ANTONY, ingénieur R&D, dispositif médical, innovation médicale",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,LIFESCAN FRANCE SAS,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=LIFESCAN+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+RUEIL-MALMAISON%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=LIFESCAN+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+RUEIL-MALMAISON%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=LIFESCAN+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+RUEIL-MALMAISON%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=LIFESCAN+FRANCE+SAS+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+RUEIL-MALMAISON%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv, Dispositifs médicaux, ville RUEIL-MALMAISON, ingénieur R&D, dispositif médical, innovation médicale, ville COURBEVOIE, ville PARIS, ville ISSY LES MOULINEAUX",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,LABORATOIRES ALCON,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=LABORATOIRES+ALCON+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+RUEIL-MALMAISON%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=LABORATOIRES+ALCON+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+RUEIL-MALMAISON%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=LABORATOIRES+ALCON+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+RUEIL-MALMAISON%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=LABORATOIRES+ALCON+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+RUEIL-MALMAISON%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv, Dispositifs médicaux, Médicaments humains, ville RUEIL-MALMAISON, ingénieur R&D, dispositif médical, innovation médicale, ville RUEIL MALMAISON",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,GUERBET FRANCE,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=GUERBET+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+Villepinte%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=GUERBET+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+Villepinte%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=GUERBET+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+Villepinte%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=GUERBET+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%2CM%C3%A9dicaments+humains%3B+ville+Villepinte%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv, Dispositifs médicaux, Médicaments humains, ville Villepinte, ingénieur R&D, dispositif médical, innovation médicale, ville VILLEPINTE",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,WELLSPECT,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=WELLSPECT+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+VERSAILLES%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=WELLSPECT+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+VERSAILLES%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=WELLSPECT+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+VERSAILLES%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=WELLSPECT+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+VERSAILLES%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv; Dispositifs médicaux; ville VERSAILLES; ingénieur R&D, dispositif médical, innovation médicale",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
yes,MERIT MEDICAL FRANCE,entreprise,France,,,,,,,,,,,https://www.linkedin.com/jobs/search/?keywords=MERIT+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+TRAPPES%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&location=France%20Suisse,https://www.hellowork.com/fr-fr/emploi/recherche.html?k=MERIT+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+TRAPPES%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France,https://fr.indeed.com/jobs?q=MERIT+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+TRAPPES%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&l=France%20Suisse,https://www.welcometothejungle.com/fr/jobs?query=MERIT+MEDICAL+FRANCE+source+entreprises.csv%3B+Dispositifs+m%C3%A9dicaux%3B+ville+TRAPPES%3B+ing%C3%A9nieur+R%26D%2C+dispositif+m%C3%A9dical%2C+innovation+m%C3%A9dicale&aroundQuery=France,"source entreprises.csv, Dispositifs médicaux, ville TRAPPES, ingénieur R&D, dispositif médical, innovation médicale, ville Voisins Le Bretonneux",from_uploaded_csv,"Entreprise issue du fichier entreprises.csv, ajoutée avec recherches job boards faute de page carrière officielle vérifiée.",2026-05-29
